* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K0L                 K0                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "MB.A11R8.B2"              265.8092155        70.07680518       -1.376664912        102.5555606        1.689927951       0.9320821003       0.8600119851        1.252752009      -0.1795045136      0.02494681654     0.001742799618   -1.118652905e-06    -2.01405134e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        417.8087974        31.51051847        2.129423841        1.554559604        7.510358529       -2.156702318 "SBEND"                              0                  0   -1.277859237e-05    0.0003530429211    2.553643631e-07   -1.154905801e-05
 "MB.B11R8.B2"              281.4697102         123.325096       -2.023455275        58.84623007        1.101128869       0.9590213998       0.8923172272        1.679878551      -0.1522114723      0.03004411781     0.001742799618   -1.616501129e-06   -1.385494962e-07     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        417.2416331        31.12288625        2.183420459         1.62142291        1.273387534       -1.334939393 "SBEND"                              0                  0   -8.779031511e-06    0.0003096678548    2.553394042e-07   -1.554799925e-05
 "BPM.11R8.B2"              295.3976576        187.7035892       -2.598797495        35.46679845       0.5774696374       0.9736113454       0.9416239829        2.098331884      -0.1279379069      0.03004411781     0.001742799618   -2.059251551e-06   -8.264768525e-08                 -0                  0                 -0                 -0                 -0                 -0                 -0        416.7367226        30.78343246        2.212705629        1.722086685      -0.6890651052      -0.6760000088 "MONITOR"                            0                  0   -5.222677733e-06    0.0001658573204    2.553394042e-07   -1.910435303e-05
 "MQ.11R8.B2"               299.4946576        192.7129629        2.706935915        34.20773019      -0.4918945804        0.976967709       0.9607899153        2.129654118      -0.1261604402     -0.02916770885    -0.001716868744   -2.099231079e-06   -6.941574836e-08                 -0                  0      0.02761374353                 -0                 -0                 -0                 -0        416.6782755        30.67268548        2.219423678        1.760577862      -0.9882925475      -0.6635566475 "QUADRUPOLE"                         0                  0   -1.540993259e-06    0.0001066756686   -3.121943053e-07   -1.565382159e-05
 "MQTLI.11R8.B2"            300.9636576        184.7090392        2.752976109        35.75844533      -0.5664105582       0.9782067286       0.9674777714        2.085992868      -0.1287315412     -0.03041595194    -0.001792506307   -2.059527965e-06    -6.65277905e-08                 -0                  0    0.0005928504488                 -0                 -0                 -0                 -0        416.6368964        30.63774706        2.221882287        1.773741631       -1.084184345      -0.6923005829 "QUADRUPOLE"                         0                  0   -1.949676188e-06    8.662335949e-05   -3.223537029e-07   -1.513205591e-05
 "MB.A12R8.B2"              317.6499049        105.7643541        1.978155366        64.94532878       -1.182750625       0.9972525503        1.023751083        1.614907981      -0.1586416827     -0.02531906044    -0.001792500511   -1.597089952e-06   -3.409569218e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         432.979694        33.59662655        2.260835329        1.881333784       -1.522760381       -1.607763313 "SBEND"                              0                  0   -7.280288699e-06    -4.43770319e-05   -3.194075238e-07   -9.801466858e-06
 "MB.B12R8.B2"              333.3103996        55.19753701        1.250769031        111.0491389       -1.761205556        1.030106122        1.053269069        1.254844388      -0.1867131578     -0.02022163979    -0.001792500511   -1.163032414e-06   -3.657288159e-09     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        432.5104406        33.24602663         2.32633834        1.938178584        2.260749546       -2.465542413 "SBEND"                              0                  0   -1.228254822e-05   -5.523058558e-06   -3.194204069e-07     -4.7992751e-06
 "MB.C12R8.B2"              348.9708943        27.41549478       0.5232419876        175.2707299       -2.339660487        1.096048262        1.071172225       0.9746131992       -0.214784633     -0.01512364315     -0.00179250051   -7.289417488e-07    2.678111586e-08     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        432.0415851        32.90178313        2.458017969        1.971747825        23.77295837       -3.051240249 "SBEND"                              0                  0   -1.728471891e-05    0.0001900066527   -3.194241916e-07     2.03053362e-07
 "BPM.12R8.B2"              350.1241417        26.27043358       0.4696596637        180.7162701       -2.382258223        1.102889657        1.072203543       0.9571718659      -0.2168518317     -0.01512364315     -0.00179250051   -6.969740824e-07    2.902261649e-08                 -0                  0                 -0                 -0                 -0                 -0                 -0        432.0070539        32.87669421        2.471685666        1.973643871        26.64909549       -3.085692755 "MONITOR"                            0                  0   -1.765309401e-05    0.0002105992074   -3.194241916e-07    5.714284643e-07
 "MQT.12R8.B2"              351.0381417        25.44814373       0.4351834768        185.1204425       -2.474142194        1.108516676        1.072998894       0.9433012769      -0.2185011364     -0.01542059872    -0.001861015028   -6.716042413e-07    3.080063227e-08                 -0                  0    0.0003139885894                 -0                 -0                 -0                 -0        431.9795839        32.85677509        2.482927752        1.975101121        29.04913407       -3.112290527 "QUADRUPOLE"                         0                  0   -1.787540528e-05    0.0002275234493   -3.247656024e-07    9.347362278e-07
